X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,notes
-73.5019411175102,45.5375547214048,7058359641,node,9,,dentist,,,,,78435387,,,,c41df0dd431c44b09e64f4bcb0054753,,,,,,0,1,,2019/12/15 17:23:15,,,,,,,ChaireMobiliteKaligrafy,,,,,dentist,,
-73.002391003938,45.4086442357194,6236151985,node,18,,pharmacy,,Rue Notre-Dame,,,66631852,,,,3ad948e4fcf941f4ad4381d723c5b267,,,,,,0,1,,2019/01/25 13:28:36,1398,j0l1t0,,,Jean Coutu,,clodur,,,,,,,
,,708385970,way,24,,pharmacy,,First Avenue,,,94541368,,,,0e9b376a85364a82837df1828de54909,,,,,,0,2,,2020/11/21 11:53:51,441,,,Ladysmith,Pharmasave,,Fourpointsix,,,,yes,pharmacy,,
-79.2571515538842,43.853617717172,3149863853,node,27,,pharmacy,,Markham Road,Loblaw Companies Limited,,89753896,,,,995474dfbcd74226b79e1e75fcfc9e4e,,,,,,0,4,,2020/08/21 15:36:27,7700,,,Markham,Shoppers Drug Mart,,andrepoiy,,,,yes,pharmacy,,
-113.913216267973,51.0404065888871,5788021553,node,9,,dentist,,,,,61100395,,,,43d90631de9b4313b3c54168ce8c9220,,,,,,0,1,,2018/07/26 20:34:19,,,,,Stony Trail Dental,,Jesse Baker,,,,,,,
,,957642518,way,21,,clinic,,Limekiln Road,,,106857066,,,,70d4c7acdd6e4b048f8a07eb734c598f,,,,,,0,1,,2021/06/23 19:18:54,69,,,Stanley,Stanley Health Centre,,hhcfw,,,,,clinic,,
-80.5150010481759,43.4709666543995,5355323468,node,9,,,,,,,55665160,,,,cc6bca88358b48f2af951c13747bb9dd,,,,,,0,1,,2018/01/22 20:02:14,,,,,Canadian Blood Services,,mahnoorayyaz,,,,,blood_donation,,
-71.2548990570824,46.7942467586873,4487141025,node,30,,clinic,,"Chemin Sainte-Foy, bureau 102",,,108904069,,,,8cdb88c8d6bf431c8ea6eb1b31068cec,,"Lundi au jeudi: 9 h à 21 h, vendredi 9 h à 20 h, samedi 9 h à 16 h.",,,,0,6,,2021/07/30 17:36:59,1379,G1S 2N2,,Québec,Clinique de massothérapie et kinésithérapie Masseo,,wolfy1339,yes,,,,clinic,,
-124.98618611701,49.6819324308164,6525670233,node,9,,,,,,,72365674,,,,7bc37063c40242b7a9929528be2418a5,,,,,,0,2,,2019/07/17 21:24:14,,,,,Fresh Tracks Physiotherapy,,Matthew Darwin,,,,,physiotherapist,,
-80.7108194053917,43.3798324843078,1252398522,node,24,,pharmacy,,Mill Street,,,78421584,,,,c308cc1c270e4156adbf46274f468f4f,,,,,,0,3,,2019/12/15 03:11:30,100,N3A 1R1,,,Pharmasave,,DannyMcD,,,,yes,pharmacy,,
-79.2850852520383,43.747132342875,561181498,node,15,,pharmacy,,,,,88526486,,,,bd66a92a3b9c433bba3cffa226ff6c51,,,,,,0,3,,2020/07/26 16:40:57,,,,,Extra Care Pharmacy,,DannyMcD,,,,yes,pharmacy,,
,,961058486,way,12,,hospital,,,,,107356189,,,,52df88884aa5459c934b0882ad4f89a7,,,,,,0,1,,2021/07/03 14:28:55,,,,,Cariboo Memorial Hospital,,Rps333,,,,,hospital,,
,,718157378,way,12,,dentist,,,,,73762045,,,,8b250708bf7d4e56a748e6bb86cde063,,,,,,0,2,,2019/08/26 16:27:23,,,,,Boivin Guilbault Orthodontistes,,ChaireMobiliteKaligrafy,,,,,dentist,,
,,503520552,way,15,,clinic,,Windermere Avenue,,,49855572,,,,3a78b54bb244427ebead9d9f889eab90,,,,,,0,1,,2017/06/27 08:35:13,2696,,,,Cumberland Health Centre,,DENelson83,,,,,,,
-73.5570364567171,45.5051243836552,6238689786,node,6,,pharmacy,,,,,66665098,,,,0fa10aba61d245f88e31a05de773b3e5,,,,,,0,1,,2019/01/26 21:47:22,,,,,,,Carlos Alberto Martínez Gadea,,,,,,,
,,196202315,way,9,,hospital,,,,,14264911,,,,d95bdba56a294fd394ac45bfc3f602c0,,,,NRCan-CanVec-10.0,,0,1,,2012/12/13 21:21:35,,,,,,,mgcanvec,,,,,,,
-114.248863042672,51.1245671831765,650395438,node,12,,pharmacy,,,,,109681924,,,,9e76d47bd0dd4206810911fcb9a7fb67,,,,,,0,3,,2021/08/14 20:15:42,,,,,Sobeys Pharmacy,,Silvermane,,,,,pharmacy,,
-75.5207250114221,44.7052527748518,6340465469,node,18,,doctors,,King Street West,,,71330915,,,,c55091603bf74ccabe680b34c4415f29,,,,,,0,2,,2019/06/17 13:44:54,555,,,,Prescott Family Health Team,,Spanholz,,,,,doctor,,
-79.4385321667026,43.6860290231114,7581397987,node,15,,pharmacy,,,,,86100199,,,,67a1b36f4fb04a5bb1b51c0b594eea4e,,,,,,0,1,,2020/06/02 22:18:19,,,,,Oakwood Pharmacy,,DannyMcD,,,,yes,pharmacy,,
-73.4481960190855,45.4776972877289,6746133494,node,12,,clinic,,,,,73751286,,,,d4e014dec5c14842b2457aa04434e115,,,,,,0,1,,2019/08/26 12:49:47,,,,,Clinique familiale Pasteur,,ChaireMobiliteKaligrafy,,,,,clinic,,
,,663842830,way,12,,dentist,,,,,67777956,,,,9089d3ee3db74c4e9b131a0637575640,,,,,,0,2,,2019/03/04 18:39:04,,,,,Dr. Tony Cianfarani,,Jarek Piórkowski,,,,,dentist,,
-79.8059424149347,43.3801666707873,4084087673,node,9,,dentist,,,,,38131789,,,,ab7e12703f874b329e29747a11ce4ba6,,,,,,0,1,,2016/03/28 23:11:33,,,,,Safari Children's Dentistry,,Kevo,,,,,,,
-75.7917729612769,45.3467927472784,6300350780,node,15,,,,Morrison Drive,,,67533307,,,,7da38e1477f44c7f877641594d067d98,,,,,,0,1,,2019/02/25 02:02:46,1050,,,,NeuroGymRehab,,DannyMcD,,,,,physiotherapist,,
-75.5087240539153,45.4508257443449,6197309349,node,24,,pharmacy,,Innes Road,Walmart,,69027635,,,,a0162bdfc4644d3286ce9d9825384294,,,,,,0,2,,2019/04/09 02:41:07,3900,,,,Walmart Pharmacy,,DannyMcD,,,,yes,pharmacy,,
-73.7851630273532,45.5909702433967,6575830854,node,24,,,chiropractic,Boulevard Curé-Labelle,,,71692080,,,,d4714b09d8624369bf5006b541f0cfad,,,,,,0,1,,2019/06/28 03:33:49,550,H7L 4V6,,Laval,Chiro Ste-Rose,,mguaylam,,,,,alternative,,
-71.2514637340667,46.81434287446,2381211280,node,12,,pharmacy,,,,,62122122,,,,41bccb03b2d04128a635490598b720aa,,,,survey,,0,2,,2018/08/29 23:20:39,,,,,Jean Coutu,,nive,,,,,,,
-113.621906911215,53.4967709230955,5174943967,node,9,,,,,,,53044092,,,,6def98bdc4ef41fe8944b3c8ab9688fc,,,,,,0,1,,2017/10/18 15:57:24,,,,,Apex Vision Optometrists,,Arctic gnome,,,,,optometrist,,
,,483731601,way,21,,dentist,,Metcalfe Street,,,81059725,,,,5d7b1da9dd0a46228be906c69b86dcfa,,,,City of Ottawa,,0,5,,2020/02/16 01:19:42,457,,,,Smile Dental Centre,,DannyMcD,,,,,dentist,,
,,655371454,way,30,,hospital,,Napier Street,Alexandra Marine and General Hospital,,83654588,,,,3ce0da81200140e0aad515904b8646c0,,,,,,0,5,yes,2020/04/16 14:33:49,120,N7A 1W5,,Goderich,Alexandra Marine and General Hospital,,Liam Morley,,,,,hospital,,
-75.699975615006,45.421870459832,6152749744,node,15,,,,Sparks Street,,,65684017,,,,5b13d7bae6c44aa99918c35fea4a3f37,,,,,,0,1,,2018/12/22 01:40:38,171,,,,Sparks Street Optometry,,DannyMcD,,,,,optometrist,,
-123.183340835967,49.1261405851402,4454416390,node,15,,clinic,,Chatham Street,,,67234891,,,,dc6dfea58d54438283cc363c6d3fb539,,,,,,0,2,,2019/02/15 18:18:09,,,,,Empower Physiotherapy Clinic,,thetornado76,,,,,physiotherapist,,
-72.9782782801646,45.2839956963406,5711061533,node,15,,pharmacy,,,,,71901812,,,,72275d560f044f5a831735fbe51b4c9a,,,,,,0,2,,2019/07/04 15:37:13,,,,,Familiprix,,Sébastien Benoit,,,,yes,pharmacy,,
-123.509030831706,48.8596262390739,1044302259,node,9,,doctors,,,,,36509227,,,,584ee1c9fd904e269d8d14985204dfeb,,,,,,0,2,,2016/01/11 17:44:13,,,,,Salt Spring Island Family Health Centre,,alester,,,,,,,
-79.2707041693064,43.7320855693931,1083025336,node,12,,clinic,,,,,112019155,,,,37aa40c24887435b90a0bd8833c5dcd7,,,,,,0,2,,2021/10/03 02:27:28,,,,,Kennedy-Eglinton X-Ray Ultrasound,,andrewpmk,,,,,clinic,,
-123.12310697102,49.2764347307449,3956042826,node,12,,,,Richards Street,,,36692382,,,,b0da9f9e11464780b03fcf3ca80a54e2,,,,,,0,2,,2016/01/20 01:16:05,1138,,,,,,fmarier,,,,,alternative,,
-79.3978246157501,43.6531277900415,4621031481,node,12,,pharmacy,,,,,70708636,,,,fc09c67e4b0545a8825cbaba36392928,,,,,,0,3,,2019/05/28 19:08:49,,,,,Rexall,,PelleB,,,,,pharmacy,,
-79.4519421221328,43.6537511521805,6328178449,node,21,,dentist,,Dundas Street West,,,111429272,,,,d0239cbd1fce4e138cacc3d42f18e2cf,,,,,,0,3,,2021/09/20 03:31:48,2215,,,Toronto,"Bart Habrowski, D.D.",,andrewpmk,,,,,dentist,,
-123.804457211664,48.9780507962512,7196489985,node,12,,clinic,,,,,80739911,,,,18c82e15515d4a97ae8bdff9c8a6aef7,,,,,,0,2,,2020/02/09 02:38:53,,,,,Connect Hearing,,brian_bancroft,,,,,clinic,,
,,167078926,way,24,,pharmacy,,Brant Street,,,112381173,,,,c2006c203d2f48818a4fc2316c906cbc,,,,Bing,,0,5,,2021/10/11 15:53:01,761,,,Burlington,Burlington Medical Arts,,andrewpmk,,,,,pharmacy,,
-122.324478230819,49.0535466819541,3635511903,node,15,,dentist,denturist,,,,56205824,,,,5b0befc59fee4f47ba654394466433df,,,,,,0,3,,2018/02/09 04:59:48,,,,,Clearbrook Denture Clinic,,Matthew Darwin,,,,,dentist,,
-68.5299149265495,48.4451408756865,4247657237,node,6,,pharmacy,,,,,40080906,,,,4705d406051741e6ace3a274cc7f62ea,,,,,,0,1,,2016/06/17 00:50:06,,,,,,,popol0909,,,,,,,
-75.7331827037227,45.4412248609929,6504990292,node,18,,,chiropractic,Boulevard Saint-Joseph,,,70676526,,,,b51c72be94834a46b05baf44f3eca5bc,,,,,,0,1,,2019/05/27 22:43:17,331,,,,Centre de Sante Chiropratique,,DannyMcD,,,,,alternative,,
-80.9945074328702,46.4911775917767,1817904273,node,15,,pharmacy,,,,,79388181,,,,447f10d1baf243d99f0408c5e088d7e9,,Mo-Th 08:30-17:00,,,,0,2,,2020/01/09 17:57:53,,,,,Michaud Medical Pharmacy,,Adam Martin,,,,,pharmacy,,
,,674473755,way,21,,dentist,,Orléans Boulevard,,,81059725,,,,dfc9967a75f044f3b8b3f714f2c9c99d,,,,City of Ottawa,,0,2,,2020/02/16 01:19:42,1615,,,,Orleans Gardens Dental,,DannyMcD,,,,,dentist,,
-114.369453651268,62.4560495944148,5125267209,node,12,,clinic,,,,,78945843,,,,10b4b0919fb3482993be2795fbbcdd22,,,,,,0,2,,2019/12/28 01:17:06,,,,,Eye Clinic,,Adam Martin,,,,,clinic,,
-122.892205068424,49.2243173979165,2623006721,node,15,,,,Nelson's Crescent,,,91545569,,,,bb0c7eedc7c047bfa60207702f878c22,,,,,,0,5,,2020/09/26 10:02:21,233,,,,Keary Physiotherapy,,QuigleyJones,,,,,physiotherapist,,
-75.5203387733238,44.7054877195978,6340465466,node,9,,,,,,,68187165,,,,e4a56cec17974c8f9b0fa80181f6e80c,,,,,,0,1,,2019/03/15 19:29:49,,,,,Prescott Physiotherapy & Massage,,DannyMcD,,,,,physiotherapist,,
-79.4487839048361,43.695805758792,6549739310,node,12,,doctors,,,,,71284022,,,,197f09c3fa7e492d84f5ee124aa8674b,,,,,,0,1,,2019/06/15 16:36:31,,,,,Northcliffe Health Clinic,,DannyMcD,,,,,doctor,,
-79.2425850634541,43.8787812801463,4808695492,node,21,,,,Wootten Way North,,,74017767,,,,7746ddf548f246e7bb4f887102378ade,,,,,,0,3,,2019/09/03 02:49:08,9,L3P 2Y2,,Markham,Physiobility,,Matthew Darwin,,,,,physiotherapist,,
-81.1759544303618,42.7851703170358,1999241596,node,15,,pharmacy,,,,,89108526,,,,90e68eb2cd9f4b97a92d6f3cdfd9e72f,,,,,,0,6,,2020/08/07 20:35:12,,,,,Shoppers Drug Mart,,DannyMcD,,,,yes,pharmacy,,
,,657758691,way,24,,pharmacy,,Dundas Street,,,88357269,,,,8dd7fa4dcb654021b38f2257d4e3396b,,,,,,0,4,,2020/07/22 15:36:11,706,,,Woodstock,Rexall,,redfalconfan1001,,,,yes,pharmacy,,
-78.8802742812938,43.9371786701084,5796287419,node,12,,clinic,,,,,61198540,,,,bc821254ab314c7f89cf970efbac7ce3,,,,,,0,1,,2018/07/30 14:51:52,,,,,North Simcoe Physiotherapy,,DannyMcD,,,,,physiotherapist,,
-79.8048082596163,43.6878599660406,6546837466,node,6,,dentist,,,,,71241651,,,,02868e0be5954fc185da6e1e58c981b2,,,,,,0,1,,2019/06/14 07:00:25,,,,,,,DannyMcD,,,,,,,
-64.5447040263468,46.2196050186023,5035465930,node,12,,clinic,,,,,51122210,,,,177cc6daedf24d359c8db60bfac37163,,,,,,0,1,,2017/08/14 20:47:26,,,,,Maritime Sleep Clinic,,lokejul,,,,,clinic,,
-79.6266153683937,43.5156626501581,2140248582,node,12,,dentist,,,,,20940531,,,,380673ffbcec4fbf8a4dca50370ae615,,mo-sa,,,,0,2,,2014/03/05 23:16:17,,,,,Lakeshore Dental,,RoadLessTraveled,,,,,,,
-123.000108744557,49.2518041729934,873521226,node,12,,clinic,,,,,74057091,,,,a417dfa436c640ba8bac1c8ed1da877e,,,,,,0,3,,2019/09/03 20:14:18,,,,,BCIT First Aid,,DunbarLoop,,,,,clinic,,
-79.6936610384122,43.5837338460299,416007172,node,15,,dentist,,Creditview Road,,,60991088,,,,ff77910e86854b978aa49c0c6b3c2338,,,,,,0,3,,2018/07/23 15:14:51,5306,,,,Alms Dentistry,,whjms,,,,,,,
,,195211172,way,12,,doctors,,,,,111420224,,,,7143c2529a104ff3a02472a8bf1b120e,,,,,,0,3,,2021/09/19 18:29:24,,,,,Regent Park Community Health Centre,,andrewpmk,,,,,doctor,,
,,590258036,way,9,,clinic,,,,,59189899,,,,3aa5e7a87996480b9e935eee89363083,,,,,,0,1,,2018/05/22 19:23:51,,,,,Valley Natural Health Care,,DannyMcD,,,,,,,
-114.066732417158,51.000244280736,2748781040,node,30,,clinic,,1A Street SW,,,78994297,,,,c4b5c0a5a88f4edda4928b519da98fa2,,"Mo-Fr 07:00-16:30, Sa 07:00-15:00, Su 07:00-16:30",,http://www.calgarylabservices.com/lab-patient/lab-locations/PSC-lab-locations.aspx,,0,3,,2019/12/30 01:56:59,5920,,,Calgary,Calgary Laboratory Services Patient Service Centre,,Adam Martin,yes,,,,clinic,,
-79.3866349426516,43.649840742893,774438888,node,9,,,,,,,67560619,,,,b15c14bfa4964ed88723cfff56605e7a,,,,,,0,5,,2019/02/25 19:54:52,,,,,Vision Eyecare,,thetornado76,,,,,optometrist,,
-113.819239626877,52.2624799411394,4664017243,node,24,,,orthopaedics,52 Avenue,,,81318595,,,,8df8f53ff92048c7a109d5c55a162328,,,,,,0,5,,2020/02/21 13:20:19,4309,T4N 6S4,,Red Deer,Central Alberta Orthopedics,,SomeoneElse,,,,,clinic,,
-79.4044630830636,43.6572694560376,6533155281,node,21,,,chiropractic,College Street,,,107992453,,,,2c52fcdfb04c45df8918046a2bd15b50,,,,,,0,2,,2021/07/14 16:39:11,360,,,Toronto,MacKenzie,,Hannes Röst,,,,,alternative,,
,,712071252,way,27,,hospital,,St Andrew's Drive,Georgian Bay General Hospital,,73162516,,,,d116e55c4dd54334b866c718c98f9d4d,,,,,,0,1,yes,2019/08/08 16:09:55,1112,L4R 4P4,,Midland,Georgian Bay General Hospital - Midland,,DannyMcD,,,,,,,
,,101395963,way,12,,hospital,,,,,55057661,,,,9ee46f2fdf814edea8f4d4459ea509f4,,,,NRCan-CanVec-7.0,,0,4,,2017/12/31 13:07:59,,,,,Centre hospitalier de Mont-Laurier,,Rps333,,,,,,,
-119.275833363307,50.2598107589928,4731062769,node,24,,clinic,,24 Avenue,,,74439041,,,,ee306d07f30c4a96a82ffd42326df563,,,,,,0,3,,2019/09/13 13:38:31,#105 3301,V1T 9S8,,Vernon,Vernon Chiropractic and Massage,,Matthew Darwin,,,,,clinic,,
-70.1502084752619,47.6417427487609,1812157442,node,9,,pharmacy,,,,,12106858,,,,5c12f419209b4fd7b279e324688a10e8,,,,,,0,1,,2012/07/04 06:56:34,,,,,Pharmacie Jean Coutu,,Artwerks,,,,,,,
,,723223979,way,24,,clinic,,Rue King Ouest,,,85282120,,,,2e1cbadc53a4453da23350830578c778,,,,,,0,3,,2020/05/15 21:22:20,1474,J1J 2C2,,Sherbrooke,Clinique Médicale des Cantons,,jfd553,,,,,clinic,,
-75.7333001341862,45.349039264967,5912940529,node,21,,doctors,chiropractic,Merivale Road,,,62681917,,,,6fcb3ddbe8424322827f7240671f0e71,,,,,,0,1,,2018/09/18 02:51:51,1600,,,,Crestview Family Chiropractic,,DannyMcD,,,,,alternative,,
-123.060067012528,49.2429733350859,9082575636,node,24,,,"physiotherapy;acupuncture;chiropractic;massage_therapy",Kingsway,,,111074127,,,,33a70d38a743447193d2187aedf6c388,,"Mo-Fr 10:00-18:30; Sa 10:00-19:00; PH off",,,,0,1,,2021/09/11 18:54:45,2233,V5N 2T6,,,Synergy Health,,Sieva Kimajeŭ,,,,,alternative,,
-75.7547249492499,45.3927788855735,6028681098,node,18,,clinic,,Churchill Avenue North,,,64064929,,,,9d31c4841547436e9efd96f5cbae15e7,,,,,,0,1,,2018/11/01 03:01:31,376,,,,Bowen Therapy,,DannyMcD,,,,,psychotherapist,,
,,781407446,way,30,,hospital,,Queen Street West,Huron Perth Healthcare Alliance,,82206102,,,,f6af673589c149cb8578b76c4ab61f73,,,,,,0,2,yes,2020/03/14 23:27:33,267,N4X 1C4,,St. Marys,St. Marys Memorial Hospital,,DannyMcD,,,,,hospital,,
-74.1735639080647,45.0888284453633,4574020970,node,9,,clinic,,,,,44692147,,,,772ba25b8bae4f4b917b05f42eb4b3b2,,,,,,0,1,,2016/12/26 21:46:15,,,,,CLSC Huntingdon,,Martin868,,,,,,,
-63.658603672465,44.6639705606177,815496280,node,12,,dentist,,,,,93982375,,,,e77b7dde284a48e3acc0077127cbc1d3,,,,,,0,2,,2020/11/12 09:29:56,,,,,Dr. Carolyn Macnutt,,thetornado76,,,,,dentist,,
-73.9094751171387,45.572754523782,2991033229,node,9,,clinic,,,,,24484671,,,,8cd833f8efae42f6bb6cc4aacc132052,,,,,,0,2,,2014/08/01 16:37:10,,,,,Polyclinique St-Eustache,,JFGiguere,,,,,,,
-79.4566297014826,43.71986441929,9025021185,node,33,,pharmacy,,Dufferin Street,Quiick Medicine Inc.,,110032221,,,,176a8bd7b4334e4491dcd70c1378e711,,Mo-Fr 08:30-18:30,,,,0,1,,2021/08/21 15:14:16,3250,M6A2T3,,North York,Quiick Medicine - Compounding Pharmacy,,Quiick Medicine,,,,yes,pharmacy,,
-79.512465665654,43.8565100605001,8821372429,node,21,,dentist,,Keele Street,,,106165067,,,,12eccb5d14924a6ead0ea2687c328d8d,,,,,,0,1,,2021/06/10 15:38:00,10065,,,Maple,Dr. Randy J. Barbuio,,andrepoiy,,,,,dentist,,
-79.7006536411347,43.2227864642398,7633713027,node,12,,pharmacy,,,,,86846453,,,,56213353f2e34a7ea8a59e5e53aa7412,,,,,,0,1,,2020/06/19 00:19:41,,,,,,,DannyMcD,,,,yes,pharmacy,,
-120.331796337761,50.6742460824182,4357655503,node,12,,dentist,,,,,82166999,,,,f8506235ee5a4e0b993a76ccaffd5575,,,,,,0,3,,2020/03/13 14:06:22,,,,,"Family Dentistry (Ferber, Tucker, Barros)",,have moicy,,,,,dentist,,
-82.1485184740681,42.8771682422496,5809135551,node,21,,clinic,,Glenview Road,,,63848133,,,,190066028d4b4f759fedd201551ff201,,,,,,0,2,,2018/10/24 21:48:57,4130,N0N 1R0,,,Central Lambton Health Team,,Matthew Darwin,,,,,clinic,,
-79.4261821029287,43.6814151206905,7580591511,node,15,,pharmacy,,,,,86088862,,,,795ce683a939477e9feadd10e4894054,,,,,,0,1,,2020/06/02 16:21:16,,,,,Christie Pharmacy,,DannyMcD,,,,yes,pharmacy,,
-79.6511275736724,43.5627174811078,3956980921,node,12,,clinic,,,,,71197941,,,,702dd9368ab34e4fb0e47754b8d58462,,,,,,0,2,,2019/06/13 00:19:56,,,,,Erindale Medical Centre,,mapman44,,,,,clinic,,
,,253574924,way,12,,hospital,,,,,81060617,,,,f91cc95662334e6b85c5509db44e1ec4,,,,NRCan-CanVec-10.0,,0,2,,2020/02/16 02:32:07,,,,,Nokomis Clinic,,Klaus Schwer,,,,,,,
-73.4717220096368,45.408199491937,7403220915,node,9,,,,,,,94738972,,,,dfdb2005d0ad41f0941ac296a9448488,,,,,,0,2,,2020/11/25 01:37:30,,,,,Axio Physiothérapier et médecine sportive,,ChaireMobiliteKaligrafy,,,,,physiotherapist,,
-123.185099862167,49.2488233167678,4270712590,node,18,,dentist,,Dunbar Street,,,73896318,,,,24db997ca26a41babab544464c671f0a,,,,,,0,3,,2019/08/29 19:02:51,4210,,,,Dunbar Family Dental,,iwismer,,,,,dentist,,
-79.4553043549528,43.6555549377435,6348434800,node,21,,dentist,,Bloor Street West,,,111429567,,,,14c68b7d7bb14ecf85fe5c49811bb02e,,,,,,0,3,,2021/09/20 03:51:15,1621,,,Toronto,Clovedent Family Dentistry,,andrewpmk,,,,,dentist,,
-79.3085524016293,43.7776455717308,3733761344,node,12,,pharmacy,,,,,33869803,,,,ccd5568507d24f0ebda8af61da0bf32f,,,,,,0,1,,2015/09/07 22:41:38,,,,,Warden Medical Pharmacy,,andrewpmk,,,,yes,,,
-75.700744151708,45.4727292498989,6281701244,node,18,,clinic,,Boulevard Gréber,,,76356847,,,,04a1b4b985124f73a5f5f96fe1d52d9a,,,,,,0,2,,2019/10/29 17:01:05,195,,,,Clinique Radiologique de Gatineau,,Timothy Smith,,,,,clinic,,
-79.4211272285819,43.8944742983629,6589736897,node,12,,dentist,,,,,71907959,,,,8acf96c0d15b4ebabc838b1997948372,,,,,,0,1,,2019/07/04 18:46:12,,,,,Bayview North Dental Care,,DannyMcD,,,,,dentist,,
-123.125138073797,49.2789623774659,638771015,node,27,,pharmacy,,Howe Street,,,110768996,,,,dd08bbd1d4fd4495bc8f5fdb8f072c6e,,"Mo-Fr 09:00-17:00; Sa,Su 09:00-13:00",,,,0,5,,2021/09/06 01:12:04,1070,,,Vancouver,Howe Street Pharmacy,,Devicelimit,,,,yes,pharmacy,,
-75.7059822544582,44.5985443581114,6759519117,node,18,,dentist,,Kent Boulevard,,,81984684,,,,1bf4731248b94792947b3994d2a95105,,,,,,0,2,,2020/03/09 22:39:00,7748,,,,Continuum Dental Care,,DannyMcD,,,,,dentist,,
-75.8831169304051,45.3006541421647,5731473483,node,15,,,,Hazeldean Road,,,68866047,,,,dad17dbb37c44fbdb38d8c4138dfa54e,,,,,,0,2,,2019/04/04 04:28:57,436,,,,Evolution Physiotherapy,,DannyMcD,,,,,physiotherapist,,
-75.5362496372039,45.4655456236031,5752354900,node,15,,clinic,,St. Joseph Boulevard,,,60586680,,,,39871c64a9fe4f4ba46937aec3b1273a,,,,,,0,1,,2018/07/10 18:39:56,2062,,,,Jo-Anne Bazinet,,DannyMcD,,,,,,,
-79.6899567401237,43.5190152437895,3410971182,node,9,,,,,,,56168967,,,,b933866f6bc04137829916d9a4ed9973,,,,,,0,2,,2018/02/08 04:30:27,,,,,Ridgeway Physiotherapy Clinic,,Matthew Darwin,,,,,physiotherapist,,
-100.4843688662,51.1509200543921,810384435,node,9,,hospital,,,,,10094227,,,,16bb802472fb42e492c3a54f367dccbb,,,,CanVec 6.0 - NRCan,,0,2,,2011/12/11 21:13:32,,,,,,,dgoossen,,,,,,,
-113.92913258009,51.1294015296509,7315145522,node,9,,,,,,,82459466,,,,a889013842284c089d570ca813c85952,,,,,,0,1,,2020/03/21 13:21:09,,,,,Revital Health,,Lofenyy,,,,,physiotherapist,,
-123.18518963235,49.2582009900383,9077867576,node,9,,,,,,,110995764,,,,0e35a3fa5e8549679665cb5ab755d606,,,,,,0,1,,2021/09/09 21:23:55,,,,,Go! Physiotherapy,,andreagott,,,,,physiotherapist,,
-79.0867320396648,43.8277489846837,1207186580,node,18,,doctors,,Liverpool Road,,,111653917,,,,b6a5cde30b784bd18e34e463013abe63,,,,,,0,3,,2021/09/24 15:39:43,931,,,,Mole Tattoo Removal,,andrewpmk,,,,,doctor,,
-113.54501317552,53.6299276809286,9027044551,node,9,,,,,,,110078543,,,,f5d0f3860f6743379516d9f30f75c560,,,,,,0,1,,2021/08/22 20:34:10,,,,,Revive Physiotherapy,,MistaDrop,,,,,physiotherapist,,
,,661924590,way,12,,clinic,,,,,66181565,,,,5744fde141284073a34902ae1802f571,,,,,,0,1,,2019/01/10 03:30:56,,,,,Mannville Medical Clinic,,ClickMeow,,,,,clinic,,
,,124948921,way,12,,doctors,,,,,82167072,,,,dd8e7769167c44ed8e2a6b6bb80e0067,,,,City of Kamloops,,0,4,,2020/03/13 14:08:03,,,,,,,have moicy,,,,,doctor,,
-114.203871081912,51.1295826625785,3407593902,node,24,,dentist,,Crowfoot Crescent NW,,,110479788,,,,6db116fab52d4d0dae95ce99a430ea10,,,,,,0,4,,2021/08/30 20:46:57,600,T3G 0B4,,Calgary,Pearl denture Care,,archpdx,,,,,dentist,,
-79.2358284113059,42.9844135198882,7235401972,node,9,,doctors,,,,,81349619,,,,973683d8c1fc4e87a10428c5254e24a0,,,,,,0,1,,2020/02/22 16:34:37,,,,,Crowland Medical Centre,,Jarek Piórkowski,,,,,,,
-123.102101921667,49.2186307795274,6656984235,node,24,,pharmacy,,Main Street,,,74439880,,,,9c29e5164f9247c78a3013a3688c9ea4,,,,,,0,2,,2019/09/13 13:57:05,7297,,,Vancouver,Main Care Pharmacy,,Matthew Darwin,,,,yes,pharmacy,,
,,-6223711,way,6,,clinic,,,,,,,,,c8dfc26ca282456ebd5379160a5264e3,,,,,,0,,,,,,,,Pender Islands Health Care Centre,,,,,,,,,
,,681027952,way,21,,hospital,,Paxton Street,Lakeridge Health,,87670946,,,,d7ec7b0e724d400180f613993feb828c,,,,,,0,2,yes,2020/07/07 19:16:35,451,,,,Lakeridge Health - Port Perry,,Hannes Röst,,,,,,,
-71.2271737330411,46.8041843430898,385037889,node,33,,pharmacy,,Boulevard René-Lévesque Ouest,Jean Coutu,,77788207,,,,1f8da348a6a64e3e8722ad6118748981,,"Mo-Sa 09:00-21:00, Su 10:00-21:00",,,,0,8,,2019/12/01 18:22:05,110,G1R 2A5,,Québec,Jean Coutu,,Bkissin,,,,yes,pharmacy,,
-79.3001975720031,43.6883263351332,6401671402,node,12,,pharmacy,,,,,69167470,,,,56e95bf472134cd2b0a78cbbf989fbae,,,,,,0,1,,2019/04/13 02:45:55,,,,,Danforth Main Pharmacy,,Jarek Piórkowski,,,,,pharmacy,,
